"class","cap.diameter","does.bruise.or.bleed","stem.height"
1,3.75,0,4.46
1,2.88,0,5.11
1,3.44,0,4.42
1,4.55,0,5.43
1,4.39,0,5.25
1,2.78,0,4.85
1,3.54,0,4.86
1,3.44,0,4.47
1,3.11,0,4.43
1,2.72,0,3.62
1,2.67,0,4.33
1,3.83,0,4.28
1,3.41,0,5.46
1,3.24,0,5.07
1,3.3,0,3.88
1,3.63,0,4.49
1,3.17,0,4.7
1,3.09,0,3.99
1,3.35,0,4.23
1,3.76,0,4.63
1,3.74,0,4.78
1,3.22,0,4.53
1,2.78,0,4.99
1,3.64,0,4.52
1,3.07,0,4.69
1,2.96,0,4.23
1,3.17,0,4.28
1,3.54,0,5.4
1,3.28,0,3.56
1,3.21,0,4.07
1,2.92,0,4.51
1,3.63,0,4.49
1,3.52,0,4.49
1,3.3,0,4.49
1,5.11,0,4.87
1,3.83,0,4.66
1,3.67,0,4.41
1,2.9,0,4.23
1,3.6,0,4.42
1,3.55,0,4.91
1,2.75,0,3.98
1,2.97,0,4.83
1,3.81,0,4.43
1,3.13,0,4.16
1,3.24,0,3.83
1,3.43,0,3.86
1,2.73,0,4.22
1,4.78,0,5.68
1,3.31,0,4.43
1,2.97,0,4.68
1,4.16,0,5.2
1,4.47,0,5.13
1,2.94,0,3.64
1,3.74,0,4.35
1,4.1,0,5.19
1,2.77,0,4.4
1,2.83,0,4.58
1,3.5,0,4.49
1,3.7,0,5.12
1,3.53,0,5.03
1,2.17,0,2.87
1,3.36,0,4.68
1,3.42,0,4.09
1,3.59,0,4.16
1,3.62,0,4.21
1,4.57,0,5.18
1,2.52,0,3.81
1,2.84,0,4.35
1,4.54,0,4.09
1,2.78,0,3.79
1,3.36,0,4.14
1,3.22,0,4.03
1,3.23,0,3.89
1,3.55,0,4.46
1,2.95,0,4.21
1,3.6,0,4.54
1,3.7,0,3.93
1,4,0,4.73
1,4.01,0,5.04
1,4.01,0,4.96
1,2.87,0,3.65
1,2.53,0,3.97
1,4.7,0,4.8
1,4.24,0,4.09
1,4.61,0,4.76
1,3.19,0,4.58
1,4.54,0,4.87
1,2.95,0,4.26
1,3.76,0,5.47
1,3.56,0,5.03
1,3.24,0,4.41
1,3.44,0,5.12
1,3.83,0,4.12
1,3.02,0,4.08
1,3.27,0,4.35
1,3.52,0,4.62
1,3.48,0,3.98
1,3.3,0,4.41
1,3.46,0,5.38
1,3.68,0,4.37
1,3.38,0,4.09
1,3.77,0,4.43
1,2.53,0,4.85
1,3.16,0,3.84
1,4.13,0,4.83
1,2.98,0,4.69
1,3.47,0,4.1
1,2.43,0,3.25
1,3.26,0,4.17
1,3.78,0,4.1
1,3.43,0,4.04
1,2.81,0,4.72
1,3.57,0,5.28
1,3.22,0,4.12
1,3.24,0,4.07
1,2.92,0,4.52
1,3.57,0,5.29
1,2.61,0,4.36
1,4.14,0,4.55
1,3.31,0,4.68
1,3.41,0,3.84
1,4.04,0,4.69
1,3.69,0,4.52
1,2.79,0,4.53
1,3.33,0,4.79
1,3.34,0,4.63
1,2.89,0,4.37
1,3.87,0,5.21
1,3.83,0,4.93
1,4.27,0,5.19
1,2.88,0,4.43
1,3.27,0,4.4
1,3.63,0,4.1
1,4.06,0,4.43
1,3.02,0,3.74
1,3.33,0,4.12
1,3.04,0,4.42
0,8.46,0,8.18
0,8.51,0,9.81
0,5.67,0,6.83
0,10.99,0,9.56
0,7.33,0,10.45
0,9.59,0,10.55
0,9.87,0,11.92
0,9.93,0,8.73
0,10.82,0,11.57
0,9.42,0,10.48
0,7.38,0,11.48
0,9.6,0,9.85
0,7.92,0,9.62
0,8.23,0,9.55
0,8.68,0,8.03
0,9.53,0,8.23
0,9.1,0,10.37
0,9.17,0,9.86
0,9.8,0,11.3
0,8.91,0,10.48
0,9.66,0,9.68
0,11.65,0,10.07
0,9.5,0,10.07
0,8.24,0,8.99
0,10.39,0,9.41
0,11.96,0,11.46
0,8.04,0,8.42
0,9.33,0,10.7
0,9.91,0,12.05
0,9.62,0,11.45
0,10.6,0,8.17
0,8.72,0,10.71
0,12.25,0,10.74
0,9.64,0,10.26
0,10.12,0,10.22
0,9.47,0,8.91
0,9.54,0,11.09
0,10.85,0,11.07
0,13,0,11.33
0,7.68,0,8.1
0,11.98,0,10.41
0,11.45,0,7.72
0,7.23,0,7.1
0,7.5,0,9.57
0,8.21,0,8.35
0,10.49,0,10.31
0,7.8,0,8.12
0,10.67,0,10.86
0,9.57,0,9.77
0,11.83,0,10.89
0,8.36,0,7.7
0,8.9,0,12.06
0,7.04,0,8.62
0,8.49,0,9.2
0,7.2,0,11.12
0,5.83,0,6.76
0,10.52,0,10.99
0,9.93,0,10.28
0,7.55,0,10.2
0,6.09,0,9.44
0,10.83,0,10.47
0,10.92,0,11.28
0,9.74,0,8.52
0,11.11,0,11.02
0,9.44,0,9.72
0,10.57,0,9.75
0,8.95,0,10.25
0,10.76,0,10.97
0,8.06,0,9.64
0,7.42,0,8.93
0,11.43,0,10.84
0,9.56,0,8.66
0,10.16,0,11.07
0,10.22,0,11.07
0,9.61,0,9.04
0,9.53,0,9.97
0,7.13,0,8.95
0,10.86,0,10
0,10.35,0,8.9
0,9.94,0,10.15
0,10.44,0,9.51
0,9.71,0,11.64
0,7.95,0,9.69
0,9.41,0,8.01
0,9.28,0,9.81
0,8.06,0,9.33
0,12.29,0,10.85
0,10.18,0,11.48
0,10.12,0,8.6
0,9.64,0,11.28
0,9.22,0,9.72
0,11.37,0,9.87
0,9.18,0,11.61
0,9.9,0,8.87
0,10.79,0,10.01
0,7.2,0,9.85
0,8.89,0,8.06
0,10.79,0,10.16
0,5.82,0,8.79
0,10.67,0,10.22
0,10,0,9.52
0,8.35,0,9.48
0,6.79,0,10
0,9.75,0,9.49
0,9.01,0,9.55
0,8.97,0,10.93
0,8.83,0,7.81
0,10.72,0,10.77
0,9.05,0,9.54
0,9.56,0,8.76
0,7.59,0,9.01
0,13.79,0,11.83
0,8.21,0,9.73
0,8.2,0,8.46
0,10.17,0,9.71
0,7.46,0,9.49
0,8.69,0,8.25
0,10.58,0,9.93
0,9.71,0,10.53
0,8.64,0,9.92
0,11.07,0,11.26
0,8.32,0,7.7
0,8.73,0,8.88
0,10.37,0,9.37
0,9.45,0,9.71
0,10.34,0,10.35
0,8.97,0,9.9
0,11.36,0,10.49
0,7.91,0,11.34
0,9.04,0,11.8
0,8.5,0,10
0,11.79,0,10.98
0,10.07,0,9.84
0,9.33,0,9.38
0,7.52,0,8.87
0,11.35,0,9.57
0,10,0,10.15
0,10.99,0,11.21
0,9.35,0,8.16
0,9.23,0,8.83
0,10.38,0,11.89
0,9.67,0,8.97
0,8.53,0,10.47
0,10.36,0,10.24
0,7.99,0,9.1
0,9.25,0,10.31
0,8.15,0,7.37
0,9.73,0,10.77
0,11.38,0,9.87
0,7.1,0,8.7
0,9.37,0,11.11
0,8.04,0,11.31
0,8.41,0,8.38
0,10.23,0,9.74
0,6.99,0,10.8
0,10.93,0,10.6
0,8.03,0,10.21
0,8.82,0,10.04
0,7.25,0,8.39
0,8.58,0,10.99
0,11.16,0,10.69
0,9.78,0,9.03
0,11.46,0,10.54
0,11.97,0,9.05
0,9.41,0,10.49
0,8.55,0,10.47
0,9.2,0,8.32
0,7.02,0,8.51
0,7.67,0,9.51
0,11.21,0,9.56
0,8.41,0,8.81
0,8.79,0,9.07
0,10.89,0,7.61
0,8.45,0,10.31
0,6.78,0,9.71
0,10.94,0,10.93
0,8.78,0,7.26
0,11.1,0,10.06
0,12.65,0,11.32
0,9.58,0,9.42
0,10.52,0,10.93
0,11.67,0,9
0,10.01,0,11.08
0,7.81,0,9.97
0,10.67,0,11.02
0,11.73,0,10.43
0,10.17,0,10.77
0,11.05,0,9.76
0,10.59,0,11.58
0,7.45,0,8.35
0,8.2,0,8.03
0,10.12,0,10.31
0,9.86,0,8.94
0,8.78,0,7.83
0,8.83,0,10.75
0,8.56,0,10.94
0,9.69,0,10.53
0,10.23,0,11.93
0,10.35,0,10.44
0,5.79,0,9.66
0,9.83,0,10.32
0,9.12,0,10.31
0,8.55,0,8.98
0,8.98,0,8.89
0,8.99,0,10.21
0,8.48,0,10.23
0,7.16,0,9.33
0,10.37,0,11.08
0,8.6,0,9.38
0,9.69,0,9.32
0,11.17,0,10.24
0,10.48,0,11.28
0,9.24,0,10.71
0,9.93,0,10.08
0,10.81,0,12.03
0,11.47,0,8.83
0,7.79,0,8.92
0,7.77,0,8.26
0,6.34,0,11.26
0,10.89,0,10.95
0,9.2,0,10.86
0,7.04,0,8.81
0,7.99,0,8.65
0,8.54,0,9.46
0,10.32,0,9.47
0,10.62,0,10.27
0,11.6,0,10.42
0,5.87,0,8.21
0,8.59,0,9.95
0,10.37,0,10.83
0,8.38,0,9.32
0,7.92,0,7.63
0,9,0,10.83
0,8.69,0,10.4
0,9.2,0,8.44
0,8.78,0,9.57
0,7.56,0,9.79
0,9.44,0,10.38
0,8.76,0,7.68
0,8.35,0,11.55
0,10.18,0,8.78
0,7.97,0,9.78
0,10.47,0,9.39
0,9.52,0,9.05
0,8.74,0,10.58
0,9.16,0,7.59
0,11.42,0,11.73
0,10.95,0,9.23
0,9.89,0,9.52
0,6.88,0,9.27
0,9.35,0,10.55
0,10.69,0,10.21
0,12.13,0,9.31
0,9.38,0,8.7
0,9.36,0,11
0,8.15,0,8.81
0,8.97,0,10.44
0,8.93,0,12
0,11.15,0,6.64
0,9.39,0,10.33
0,11.39,0,11.52
0,8.59,0,11.35
0,9.58,0,10.41
0,8.42,0,9.91
0,8.82,0,9.59
0,12.37,0,10.54
0,7.42,0,11
0,10.75,0,9.77
0,5.59,0,9.3
0,7.09,0,9.95
0,10.09,0,9.63
0,9.06,0,10.65
0,9.15,0,9.36
0,9.73,0,9.28
0,10.46,0,10.26
0,8.01,0,7.85
0,8.49,0,9.7
0,7.83,0,8.13
0,11.92,0,12.08
0,9.72,0,9.97
0,7.82,0,6.9
0,10.07,0,10.79
0,8.09,0,9.73
0,9.91,0,7.67
0,11.14,0,10.22
0,9.95,0,9.84
0,8.27,0,10.12
0,10.12,0,11.07
0,9.45,0,10
0,8.49,0,9.82
0,8.11,0,9.6
0,10.87,0,11.91
0,11.5,0,12.14
0,9.64,0,10.17
0,8.59,0,9.29
0,8.23,0,8.27
0,9,0,10.61
0,7.87,0,7.86
0,9.97,0,10.54
0,10.27,0,10.56
0,8.78,0,9.37
0,8.02,0,8.8
0,7.3,0,9.92
0,7.9,0,9.58
0,7.92,0,8.76
0,10.47,0,10.25
0,7.94,0,11.55
0,10.63,0,10.86
0,8.96,0,8.73
0,8.73,0,9.68
0,10.4,0,9.63
0,8.18,0,10.75
0,10.58,0,11.39
0,10.63,0,10.34
0,10.76,0,8.77
0,11.33,0,12.03
0,8.62,0,10.95
0,10.43,0,9.64
0,8.66,0,10.34
0,6.84,0,8.46
0,8.59,0,9.98
0,7.5,0,10.71
0,9.39,0,9.34
0,9.12,0,10.4
0,10.08,0,10.36
0,8.78,0,10.45
0,7.78,0,11.55
0,6.77,0,7.27
0,10.64,0,10.12
0,9.3,0,10.89
0,7.1,0,8.61
0,6.61,0,8.29
0,11.28,0,10.83
0,8.2,0,10.12
0,12.62,0,10.11
0,10.62,0,12.16
1,4.8,0,4.91
1,4.86,0,5.82
1,4.65,0,6.04
1,3.97,0,4.1
1,4.54,0,5.08
1,4.94,0,7.35
1,4.75,0,5.27
1,4.24,0,5.51
1,4.48,0,4.42
1,4.51,0,6.06
1,4.53,0,5.52
1,4.42,0,5.09
1,4.52,0,6.21
1,5.61,0,6.75
1,4.57,0,4.93
1,5.04,0,6.76
1,3.9,0,4.92
1,4.23,0,5.98
1,4.87,0,5.49
1,3.91,0,4.16
1,4.63,0,5.86
1,4.46,0,5.9
1,3.73,0,4.42
1,4.76,0,6.21
1,4.21,0,6.97
1,3.35,0,4.71
1,4.34,0,6.63
1,3.84,0,4.43
1,4.82,0,5.69
1,3.49,0,4.26
1,5.35,0,5.93
1,3.41,0,3.03
1,3.7,0,4.7
1,4.44,0,5.15
1,5.14,0,7.01
1,4.7,0,5.18
1,4.2,0,4.84
1,4.82,0,5.26
1,4.45,0,4.25
1,3.8,0,5.51
1,4.95,0,7.11
1,4.11,0,5.3
1,4.68,0,6.1
1,5.31,0,5.94
1,5.14,0,6.79
1,5.26,0,7.08
1,3.6,0,3.76
1,4.29,0,6.76
1,5.43,0,6.79
1,4.4,0,7.11
1,4.07,0,5.86
1,5.26,0,6.46
1,4.06,0,6.16
1,4.84,0,6.1
1,3.87,0,4.88
1,5.11,0,4.5
1,4.74,0,5.01
1,4.58,0,6.78
1,4.62,0,6.49
1,4.41,0,5.58
1,4.67,0,5.83
1,4.22,0,5.12
1,4.37,0,4.73
1,4.12,0,5.86
1,4.13,0,5.69
1,4.83,0,5.32
1,3.97,0,5.71
1,4.13,0,4.51
1,3.85,0,5.97
1,4.32,0,5.01
1,4.11,0,6.02
1,4.24,0,4.89
1,4.82,0,6.12
1,4.71,0,4.3
1,3.97,0,5.36
1,4.67,0,5.09
1,3.94,0,4.96
1,4.95,0,6.51
1,3.13,0,3.36
1,3.86,0,5.06
1,5.19,0,5.89
1,3.66,0,4.88
1,4.77,0,6.21
1,3.9,0,5.92
1,4.63,0,5.8
1,3.99,0,5.75
1,4.86,0,5.16
1,4.6,0,6.14
1,4.83,0,5.26
1,5.48,0,7.01
1,3.37,0,4.49
1,3.74,0,4.9
1,4.51,0,5.25
1,4.33,0,5.95
1,4.54,0,5.73
1,4.12,0,4.29
1,5.09,0,5.08
1,4.15,0,4.07
1,4.15,0,5.77
1,4.51,0,5.81
1,5.53,0,7.33
1,4.73,0,6.24
1,4.41,0,5.89
1,4.32,0,5.05
1,4.34,0,5.26
1,5.06,0,5.43
1,5.27,0,5.25
1,3.62,0,4.31
1,4.66,0,5.44
1,4.44,0,5.84
1,4.09,0,5.32
1,4.41,0,4.22
1,4.29,0,4.43
1,4.46,0,5.35
1,4.65,0,4.79
1,4.36,0,6.09
1,4.62,0,6.49
1,4.34,0,4.83
1,5.35,0,6.15
1,3.61,0,5.32
1,4.61,0,4.96
1,5.73,0,6.02
1,4.15,0,5.11
1,4.3,0,5.04
1,4.77,0,5.84
1,5.05,0,5.56
1,4.35,0,7.37
1,4.8,0,5.67
1,3.51,0,4.13
1,5.33,0,5.78
1,5.68,0,6.3
1,4.25,0,6.08
1,5.48,0,6.02
1,4.15,0,4.42
1,4.19,0,4.6
1,4.94,0,5.95
1,4.28,0,6.96
1,4.79,0,5.16
1,3.8,0,3.79
1,5.34,0,6.4
1,4.84,0,6.46
1,5.29,0,5.71
1,4.38,0,4.11
1,4.26,0,5.07
1,4.22,0,6.1
1,4.85,0,5.27
1,4.79,0,5.81
1,5.11,0,5.81
1,4.81,0,5.9
1,4.46,0,6.28
1,4.68,0,4.71
1,4.61,0,7.57
1,4.38,0,4.77
1,5.33,0,5.47
1,4.72,0,5.87
1,4.43,0,4.7
1,4.29,0,5.1
1,4.76,0,5.77
1,3.85,0,3.08
1,4.16,0,5.17
1,4.89,0,5.97
1,4,0,4.81
1,5.19,0,5.99
1,5.38,0,5.83
1,4.72,0,5.78
1,3.56,0,4.7
1,3.92,0,4.16
1,4.59,0,6.42
1,3.99,0,5.17
1,5.17,0,6.17
1,4.67,0,6.57
1,4.79,0,5.75
1,4.31,0,4.74
1,4.78,0,7.57
1,4.49,0,6.08
1,4.32,0,5.52
1,3.63,0,5.69
1,4.02,0,4.55
1,3.82,0,4.37
1,4.1,0,7.48
1,3.74,0,5.61
1,4.58,0,5.34
1,3.88,0,5.29
1,3.74,0,5.47
1,4.24,0,4.47
1,4.68,0,5.46
1,4.89,0,5.36
1,4.29,0,5.07
1,4.33,0,5.27
1,4.15,0,5.59
1,5.64,0,4.92
1,4.19,0,5.3
1,4.09,0,5.09
1,4.34,0,5.8
1,4.8,0,6.71
1,4.38,0,5.25
1,4.3,0,5.13
1,4.2,0,5.87
1,4.46,0,6.02
1,4.49,0,5.38
1,4.09,0,5.43
1,4.71,0,5.99
1,3.95,0,4.76
1,4.69,0,6.28
1,4.62,0,6.82
1,4.81,0,5.56
1,4.12,0,5.75
1,4.06,0,4.89
1,4.29,0,4.36
1,4.77,0,5.42
1,4.89,0,5.53
1,4.4,0,6.26
1,4.35,0,5.65
1,4.49,0,4.97
1,3.35,0,4.7
1,4.29,0,4.78
1,4.49,0,6.14
1,5.19,0,6.21
1,5.38,0,6.57
1,4.53,0,5.65
1,4.09,0,4.91
1,4.64,0,5.12
1,4.17,0,5.61
1,4.86,0,4.48
1,5.62,0,6.21
1,4.26,0,4.85
1,4.94,0,6.99
1,4.54,0,4.97
1,4.47,0,5.38
1,4.14,0,5.93
1,3.93,0,5.13
1,3.39,0,5.61
1,4.39,0,5.68
1,4.62,0,5.86
1,4,0,5.26
1,4.21,0,6.95
1,5.54,0,5.09
1,4.7,0,7.12
1,5,0,6.31
1,4.68,0,6.51
1,4.66,0,5.12
1,4.28,0,5.1
1,4.24,0,5.2
1,4.92,0,6.6
1,4.61,0,5.53
1,4.63,0,5.19
1,4.85,0,5.59
1,5.04,0,6.01
1,4.24,0,5.21
1,4.79,0,7.24
1,4.6,0,4.94
1,5.36,0,6.33
1,4.82,0,5.36
1,4.9,0,5.84
1,5.37,0,5.81
1,4.81,0,6.41
1,4.93,0,5.68
1,5.48,0,7.33
1,4.65,0,5.33
1,5.28,0,4.97
1,5.09,0,5.48
1,4.21,0,4.47
1,4.67,0,5.38
1,4.76,0,4.53
1,4.6,0,6.94
1,4.86,0,6.54
1,3.55,0,5.3
1,4.33,0,5.78
1,4.19,0,5.62
1,4.25,0,6.26
1,5.17,0,5.81
1,4.73,0,6.16
1,4.57,0,6.89
1,4.69,0,5.48
1,4.99,0,5.39
1,4,0,6.16
1,4.53,0,5.4
1,4.37,0,4.58
1,3.66,0,5.34
1,4.16,0,5.16
1,5.13,0,5.68
1,3.9,0,5.31
1,4.36,0,5.41
1,4.39,0,5.97
1,4.4,0,4.61
1,3.92,0,4.99
1,4.9,0,5.47
1,3.82,0,5.05
1,3.81,0,6.83
1,4.22,0,4.76
1,4.74,0,5.9
1,4.46,0,6.22
1,3.93,0,4.88
1,4.51,0,5.05
1,4.12,0,5.95
1,4.45,0,6.08
1,3.46,0,4.67
1,3.73,0,3.22
1,5.3,0,4.8
1,4.47,0,5.63
1,4.32,0,4.74
1,4.22,0,6.98
1,4.83,0,4.42
1,5.37,0,6.77
1,4.98,0,6.01
1,4.41,0,4.58
1,4.38,0,3.81
1,4.74,0,5.19
1,3.91,0,4.45
1,3.49,0,4.44
1,3.87,0,5.69
1,5.68,0,6.73
1,4.76,0,5.79
1,4.52,0,6.73
1,4.33,0,4.71
1,4.56,0,5.98
1,4.95,0,6.37
1,3.74,0,5.41
1,4.27,0,6.27
1,4.37,0,5.24
1,5.06,0,6.17
1,4.16,0,5.56
1,4.15,0,3.75
1,4.64,0,7
1,3.75,0,5.05
1,3.62,0,3.65
1,5.15,0,4.77
1,3.6,0,5.12
1,4.71,0,6.76
1,4.06,0,4.83
1,4.86,0,5.51
1,4.77,0,5.95
1,4.91,0,4.66
1,4.52,0,6.65
1,3.41,0,4.39
1,5.01,0,5.6
1,6.05,0,6.58
1,4.81,0,5.75
1,6.06,0,6.14
1,4.64,0,5.72
1,5.01,0,6.35
1,4.09,0,4.66
1,4.2,0,5.05
1,4.3,0,5.43
1,4.77,0,4.81
1,5.22,0,7.09
1,4.42,0,4.23
1,4.67,0,7.22
1,4.45,0,5.22
1,4.64,0,6.36
1,4.05,0,5.4
1,3.88,0,5.71
1,4.51,0,5.11
1,6.98,1,11
1,6.46,1,11.92
1,7.32,1,10.71
1,8.08,1,11.07
1,7.84,1,10.34
1,7.58,1,11.62
1,6.77,1,11.26
1,6.6,1,11.2
1,5.5,1,9.59
1,7.57,1,10.83
1,7.77,1,11.39
1,7.41,1,10.94
1,7.59,1,9.83
1,5.18,1,9.51
1,7.11,1,9.63
1,8.51,1,11.44
1,7.13,1,11.67
1,7.67,1,12.09
1,8.29,1,11.7
1,6.45,1,11.5
1,7.44,1,12.04
1,8.66,1,12.16
1,8.38,1,10.66
1,7.43,1,10.85
1,6,1,10.48
1,7.3,1,10.14
1,8.78,1,11.87
1,6.68,1,10.28
1,7.17,1,10.83
1,7.24,1,11.22
1,8.85,1,12.07
1,5.66,1,10.89
1,8.31,1,11.06
1,6.83,1,9.78
1,6.77,1,11.17
1,7.47,1,10.32
1,6.59,1,10.88
1,6.15,1,10.19
1,6.66,1,11.64
1,6.53,1,11.02
1,8.21,1,10.35
1,6.76,1,11.91
1,6.22,1,11.15
1,6.81,1,11.41
1,7.24,1,11.73
1,7.17,1,11.72
1,7.52,1,11.62
1,7.67,1,10.47
1,6.79,1,10.05
1,6.94,1,9.7
1,7.92,1,10.95
1,9.05,1,10.74
1,7.24,1,11.25
1,8.01,1,11.41
1,7.96,1,9.81
1,7.58,1,11.62
1,6.69,1,10.39
1,8.23,1,11.5
1,7.9,1,11.39
1,7.47,1,10.34
1,5.87,1,10.98
1,7.78,1,11.25
1,7.73,1,11.92
1,5.9,1,10.85
1,8.79,1,12.11
1,7.04,1,11.67
1,8.34,1,9.82
1,8.23,1,12.07
1,8.58,1,11.76
1,7.6,1,11.87
1,6.22,1,10.72
1,6.74,1,9.64
1,7.27,1,11.89
1,6.94,1,11.19
1,7.53,1,12.06
1,6.52,1,10.66
1,8.02,1,11.62
1,7.28,1,10.21
1,7.86,1,10.41
1,7.19,1,12.02
1,6.8,1,10.92
1,7.69,1,12.1
1,7.3,1,11.5
1,7.49,1,11.63
1,7.59,1,9.59
1,7.85,1,10.32
1,5.2,1,10.37
1,7.59,1,10.65
1,9.47,1,11.63
1,7.48,1,11.01
1,7.09,1,10.7
1,7.64,1,11.46
1,7.54,1,10.34
1,6.59,1,9.93
1,8.07,1,10.54
1,8.07,1,11.1
1,7.15,1,11.77
1,7.78,1,10.88
1,6.59,1,9.66
1,8.09,1,11.07
1,6.35,1,9.74
1,7.4,1,11.29
1,7.1,1,10.72
1,6.08,1,11.25
1,7.66,1,10.06
1,8.27,1,11.58
1,7.43,1,11.76
1,7.75,1,11.62
1,6.21,1,11.48
1,8.02,1,11.09
1,6.28,1,9.94
1,7.44,1,11.07
1,9.05,1,11.07
1,6.54,1,10.56
1,6.81,1,11.43
1,7.74,1,11.98
1,7.21,1,11.83
1,8.77,1,11.79
1,6.41,1,10.63
1,7.7,1,11.59
1,8.18,1,11.72
1,7.02,1,11.03
1,6.8,1,9.81
1,8.23,1,12.02
1,7.06,1,11.36
1,8.1,1,11.3
1,6.4,1,9.44
1,6.62,1,10.3
1,6.29,1,10.57
1,7.81,1,11.86
1,6.33,1,11.01
1,6.7,1,11
1,7.31,1,11.14
1,7.01,1,12.01
1,7.15,1,10.33
1,7.57,1,11.81
1,8.59,1,10.95
1,7.94,1,10.32
1,7.03,1,9.03
1,6.87,1,10.47
1,8.21,1,11.27
1,7.57,1,10.98
1,7.76,1,11.83
1,7.83,1,10.94
1,9.23,1,11.6
1,8.55,1,10.73
1,6.08,1,9.87
1,6.88,1,10.78
1,8.32,1,10.75
1,7.45,1,9.81
1,7.39,1,11.98
1,6.87,1,11.22
1,7.5,1,10.68
1,7.48,1,10.49
1,8.26,1,11.49
1,7.59,1,11.72
1,6.57,1,9.37
1,6.57,1,9.37
1,8.12,1,10.95
1,7.51,1,10.32
1,7.64,1,11.02
1,7.02,1,10.12
1,7.2,1,11.43
1,7.2,1,11.17
1,8.24,1,11.85
1,6.26,1,9.85
1,6.84,1,10.33
1,8.25,1,11.15
1,6.18,1,11.55
1,8.12,1,11.18
1,5.81,1,10.8
1,6.68,1,11.21
1,8.52,1,9.64
1,6.29,1,11.51
1,6.14,1,10.85
1,6.58,1,9.82
1,7.5,1,11
1,8.22,1,9.9
1,8.71,1,11.88
1,6.41,1,11.02
1,6.99,1,12.06
1,6.89,1,11.06
1,6.45,1,8.29
1,7.06,1,10.06
1,6.54,1,10.56
1,7.06,1,12.14
1,7.16,1,11.5
1,6.19,1,9.49
1,8.58,1,11.01
1,6.15,1,11.41
1,7.98,1,12.05
1,6.76,1,10.2
1,7.09,1,11.73
1,6.9,1,9.18
1,7.46,1,11.12
1,7.74,1,11.36
1,7.99,1,11.78
1,7.32,1,12.01
1,6.62,1,10.49
1,7.09,1,11.06
1,6.79,1,10.43
1,7.4,1,12
1,6.27,1,10.21
1,7.39,1,10.52
1,8.75,1,11.46
1,5.54,1,8.14
1,6.52,1,10.65
1,7.41,1,11.98
1,6.3,1,11.47
1,7.38,1,11.96
1,7.36,1,10.13
1,7.09,1,10.67
1,7.1,1,11.45
1,6.39,1,10.02
1,6.92,1,11.16
1,8.63,1,12.02
1,8.08,1,10.17
1,7.74,1,11.17
1,7.6,1,12.05
1,8.31,1,11.19
1,8.38,1,11.94
1,7.05,1,10.66
1,6.68,1,10.94
1,6.94,1,11.88
1,7.78,1,10.57
1,6.08,1,9.88
1,7.34,1,11.7
1,7.09,1,9.09
1,7.48,1,11.54
1,7.88,1,11.96
1,7.78,1,10.67
1,6.62,1,10.45
1,7.69,1,10.21
1,6.67,1,9.83
1,7.84,1,10.56
1,7.01,1,9.91
1,5.21,1,9.57
1,7.26,1,10.03
1,6.17,1,11.06
1,6.57,1,11.99
1,6.44,1,11.02
1,7.65,1,11.37
1,6.9,1,10.94
1,6.73,1,9.36
1,8.43,1,10.67
1,6.57,1,11.5
1,7.29,1,10.35
1,6.63,1,11.09
1,7.55,1,12.07
1,7.9,1,11.19
1,7.71,1,10.81
1,8.32,1,12.14
1,6.77,1,10.31
1,7.32,1,10.17
1,6.1,0,5.08
1,6.36,0,5.98
1,8.35,0,6.35
1,9.57,0,7.82
1,7.35,0,5.97
1,7.1,0,7.77
1,8.06,0,6.75
1,7.53,0,6.19
1,6.81,0,8.55
1,8.87,0,7.71
1,6.66,0,7.59
1,7.46,0,8
1,6.58,0,6.66
1,7.31,0,7.32
1,8.91,0,8.24
1,7.55,0,7.47
1,8.53,0,6.76
1,8.84,0,6.07
1,7.83,0,7.75
1,9.27,0,7.95
1,6.66,0,7.13
1,9.88,0,8.94
1,9.54,0,5.7
1,10.15,0,7.89
1,6.76,0,8.62
1,7.83,0,6.63
1,6.22,0,6.04
1,6.08,0,7.48
1,7.22,0,6.47
1,7.93,0,6.69
1,8.89,0,7.93
1,7.26,0,6.51
1,7.33,0,7.09
1,4.68,0,5.94
1,8.72,0,6.79
1,7.59,0,8.18
1,7.09,0,6.91
1,8.57,0,6.92
1,8.42,0,8.06
1,7.12,0,7.1
1,6.18,0,7.36
1,10.33,0,8.49
1,6.65,0,7.28
1,7.83,0,7.83
1,9.33,0,6.99
1,7.85,0,6.51
1,7.92,0,7.16
1,9.2,0,6.37
1,9.31,0,6.68
1,6.77,0,6.75
1,6.71,0,7.26
1,8.98,0,7.78
1,6.61,0,7.96
1,11.02,0,8.97
1,6.68,0,7.08
1,9.17,0,7.42
1,9.45,0,7.61
1,9.94,0,8.4
1,10.08,0,8.55
1,7.55,0,7.99
1,7.17,0,7.42
1,7.36,0,5.93
1,8.3,0,6.73
1,6.08,0,7.78
1,5.2,0,6.66
1,7.25,0,7.81
1,5.4,0,7.87
1,8.35,0,7.43
1,8.84,0,8.27
1,9.19,0,7.49
1,8.86,0,8.42
1,8.33,0,9.49
1,7.81,0,7.34
1,8.12,0,8.03
1,8.9,0,8.3
1,8.43,0,7.27
1,6.86,0,7.79
1,5.79,0,6.1
1,8.35,0,8.06
1,10.83,0,8.75
1,9.62,0,7.63
1,10.74,0,8.03
1,8.17,0,7.97
1,9.86,0,7.8
1,9.06,0,7.36
1,7.36,0,8.55
1,5.87,0,6.71
1,10.65,0,8.47
